lon,lat,ï..EIN,NAME,STREET,ZIP,SUBSECTION,CLASSIFICATION,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,NTEE,codes,ZIP_FIVE,Location
-76.715617,39.4052055,43598368,BALTIMORE BOARD OF RABBIS INC,8501 ARBORWOOD RD,21208-1503,3,7000,0,0,0,X193,NA,X,"Religion-Related, Spiritual Development",21208,"8501 ARBORWOOD RD, BALTIMORE, MD, 21208"
-76.5580574,39.3164382,10613166,BRING IT TO LIFE MINISTRIES,4000 SINCLAIR LN,21213-2134,3,7100,446585,94104,94104,X20,NA,X,"Religion-Related, Spiritual Development",21213,"4000 SINCLAIR LN, BALTIMORE, MD, 21213"
-76.59533859999999,39.3515099,10615097,KEYS OF FAITH MINISTRIES,1329 SILVERTHORNE RD,21239-3436,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21239,"1329 SILVERTHORNE RD, BALTIMORE, MD, 21239"
-76.609927,39.316581,10722448,NEW GOOD SAMARITAN BAPTIST CHURCH,2406 GREENMOUNT AVE,21218-5331,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21218,"2406 GREENMOUNT AVE, BALTIMORE, MD, 21218"
-76.4506825,39.2866428,10814106,WORD OF LIFE CHAPEL INTERNATIONAL,503 WALNUT GROVE RD,21221-6097,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21221,"503 WALNUT GROVE RD, BALTIMORE, MD, 21221"
-76.5591862,39.3748021,10816557,OUT OF BONDAGE MINISTRIES INC,7603 PERRING TER,21234-6120,3,7000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21234,"7603 PERRING TER, BALTIMORE, MD, 21234"
-76.67346669999999,39.2813021,10870048,HIGHWAY BAPTIST CHURCH AND MINISTRIES,3340 FREDERICK AVE,21229-3810,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21229,"3340 FREDERICK AVE, BALTIMORE, MD, 21229"
-76.5856668,39.3113001,20547785,HOLY BIBLE CHURCH,1800 N GAY ST,21213-2502,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21213,"1800 N GAY ST, BALTIMORE, MD, 21213"
-76.6160507,39.3178635,20637378,EMMANUEL WORSHIP AND DELIVERANCE CENTER,1209 11 E 25TH ST,21218-0000,3,7000,69882,92304,92304,X20,NA,X,"Religion-Related, Spiritual Development",21218,"1209 11 E 25TH ST, BALTIMORE, MD, 21218"
-76.6746701,39.314735,30445392,CRUSADE FOR CHRIST MINISTRIES INC,2400 DENISON ST,21216-2303,3,1000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21216,"2400 DENISON ST, BALTIMORE, MD, 21216"
-76.5725506,39.322805,30447891,INTERNATIONAL CHRISTIAN COMMUNITY CHURCH,3406 BELAIR RD,21213-1248,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21213,"3406 BELAIR RD, BALTIMORE, MD, 21213"
-76.6840915,39.3436518,30475252,DIVINE DELIVERANCE APOSTOLIC FAITH CHURCH,5217 REISTERSTOWN RD,21215-5018,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21215,"5217 REISTERSTOWN RD, BALTIMORE, MD, 21215"
-76.6121893,39.2903848,30529498,KINGDOM CENTER MINISTRIES,PO BOX 47065,21244-7065,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21244,"PO BOX 47065, BALTIMORE, MD, 21244"
-76.6121893,39.2903848,30578470,GUARDIANSHIP MINISTRIES INC,PO BOX 68221,21215-0027,3,1000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21215,"PO BOX 68221, BALTIMORE, MD, 21215"
-76.6434484,39.2851886,43607400,A NEW FAITH COMMUNITY,1635 W PRATT ST,21223-2446,3,7000,172582,79381,78548,X20,NA,X,"Religion-Related, Spiritual Development",21223,"1635 W PRATT ST, BALTIMORE, MD, 21223"
-76.4609711,39.3019807,43692216,FAITH BRETHREN IN CHRIST CHURCH INC,611 S MARLYN AVE,21221-5235,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21221,"611 S MARLYN AVE, BALTIMORE, MD, 21221"
-76.6980276,39.3316534,50616232,RESURRECTION MORNING CHURCH AND MINISTRIES INC,4801 LIBERTY HEIGHTS AVE,21207-7157,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21207,"4801 LIBERTY HEIGHTS AVE, BALTIMORE, MD, 21207"
-76.644256,39.301541,61649957,NEW COVENANT APOSTOLIC FAITH CHURCH OF JESUS,1125 N MOUNT ST,21217-2217,3,1270,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21217,"1125 N MOUNT ST, BALTIMORE, MD, 21217"
-76.57836069999999,39.3600942,61803810,CHURCH OF CHRIST AT BALTIMORE,1905 LYDONLEA WAY,21239-3103,3,7210,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21239,"1905 LYDONLEA WAY, BALTIMORE, MD, 21239"
-76.6342305,39.3297351,61813613,EMMANUELS ROCK INC,3449 FALLS RD,21211-2405,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21211,"3449 FALLS RD, BALTIMORE, MD, 21211"
-76.7141486,39.3483155,113837636,STREAMS OF MERCY BAPTIST CHURCH,6604 DALTON DR,21207-6440,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21207,"6604 DALTON DR, BALTIMORE, MD, 21207"
-76.6121893,39.2903848,114260775,UNITY FELLOWSHIP CHURCH OF BALTIMORE,PO BOX 23845,21203-5845,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21203,"PO BOX 23845, BALTIMORE, MD, 21203"
-76.59241159999999,39.2925412,134245571,HOLY TRINITY RUSSIAN ORTHODOX CHURCH,1723 E FAIRMOUNT AVE,21231-1516,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21231,"1723 E FAIRMOUNT AVE, BALTIMORE, MD, 21231"
-76.5906116,39.3475504,141997194,BAITUL MUTTAQEAN INC,1531 PENTRIDGE RD A-209,21239-4012,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21239,"1531 PENTRIDGE RD A-209, BALTIMORE, MD, 21239"
-76.687341,39.352777,161699216,GREATER LOVE MINISTRIES INTERNATIONAL,5711 NARCISSUS AVE,21215-3551,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21215,"5711 NARCISSUS AVE, BALTIMORE, MD, 21215"
-76.66129099999999,39.295398,161732767,EL SHADDAI WORSHIP CENTER CHURCH OF JESUS CHRIST INCORPORATED,2661 HARLEM AVE,21216-4715,3,7000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21216,"2661 HARLEM AVE, BALTIMORE, MD, 21216"
-76.6121893,39.2903848,200073542,LIVING WORD FAMILY CHURCH INC,PO BOX 18284,21227-0284,3,1000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21227,"PO BOX 18284, BALTIMORE, MD, 21227"
-76.6350142,39.3684849,200176459,GATHERING OF BALTIMORE,5802 ROLAND AVE,21210-1310,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21210,"5802 ROLAND AVE, BALTIMORE, MD, 21210"
-76.6677339,39.30625089999999,200263024,GREATER VICTORY AND DELIVERANCE CHURCH OF JESUS CHRIST,1602 BLOOMINGDALE RD,21216-3401,3,7000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21216,"1602 BLOOMINGDALE RD, BALTIMORE, MD, 21216"
-76.6454677,39.3332355,200709874,SHILOH UNITED APOSTOLIC CHURCH INCORPORATED,2000 DRUID PARK DR,21211-1410,3,1200,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21211,"2000 DRUID PARK DR, BALTIMORE, MD, 21211"
-76.763931,39.375861,200790991,FULL OF FAITH AND LOVE OUTREACH MINISTRIES WORLDWIDE,4819 HAWKSBURY RD,21208-2142,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21208,"4819 HAWKSBURY RD, BALTIMORE, MD, 21208"
-76.7567593,39.374182,202158238,CELEBRATION OF LIFE CHRISTIAN MINISTRIES,8255 STREAMWOOD DR,21208-2136,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21208,"8255 STREAMWOOD DR, BALTIMORE, MD, 21208"
-76.70843649999999,39.3093304,202219625,CHRIST LIKE CHURCH OF GOD APOSTOLIC,2000 N FOREST PARK AVE,21207-6648,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21207,"2000 N FOREST PARK AVE, BALTIMORE, MD, 21207"
-76.66965139999999,39.3104772,202515286,GOSPEL TABERNACLE OUTREACH MINISTRIES INC,3100 WALBROOK AVE,21216-3030,3,1000,0,258272,258272,X20,NA,X,"Religion-Related, Spiritual Development",21216,"3100 WALBROOK AVE, BALTIMORE, MD, 21216"
-76.67335059999999,39.3200688,203239996,ULTIMATE POWER OF GOD INTERNATIONAL MINISTRY,3301 POWHATAN AVE,21216-1841,3,7210,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21216,"3301 POWHATAN AVE, BALTIMORE, MD, 21216"
-76.64863749999999,39.300316,203364871,GRACE INTERNATIONAL CHURCH,1010 APPLETON ST,21217-1101,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21217,"1010 APPLETON ST, BALTIMORE, MD, 21217"
-76.6880856,39.3503128,203551882,JESUS IS OUR ROCK MINISTRIES,5521 GIST AVE,21215-4505,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21215,"5521 GIST AVE, BALTIMORE, MD, 21215"
-76.5949993,39.2032659,204250387,EXTRAORDINARY LIFE CHURCH INC,715 E ORDNANCE RD STE 102,21226-1772,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21226,"715 E ORDNANCE RD STE 102, BALTIMORE, MD, 21226"
-76.6099176,39.3196989,204843694,HELPING HANDS LOVING PEOPLECOMMUNITY ACTION ASSOCIATION INC,2552 GREENMOUNT AVE # 54,21218-4722,3,7000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21218,"2552 GREENMOUNT AVE # 54, BALTIMORE, MD, 21218"
-76.6121893,39.2903848,205641187,UNITED COUNCIL OF CHRISTIANFRATERNITIES AND SORORITIES INC,PO BOX 39033,21212-6033,3,1000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21212,"PO BOX 39033, BALTIMORE, MD, 21212"
-76.6698543,39.37462560000001,205738797,CONGREGATION DERECH CHAIM INC,6618 PEBBLE BROOKE RD,21209-3835,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21209,"6618 PEBBLE BROOKE RD, BALTIMORE, MD, 21209"
-76.519244,39.326049,208061627,SAFER FAMILIES INC,7936 32ND ST,21237-1404,3,1200,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21237,"7936 32ND ST, BALTIMORE, MD, 21237"
-76.7114201,39.2875874,260244084,INTERNATIONAL HONORABLE SACREDCOLLEGE OF APOSTLES AND BISHOPS,5300 EDMONDSON AVE,21229-2201,3,7000,500,550,550,X20,NA,X,"Religion-Related, Spiritual Development",21229,"5300 EDMONDSON AVE, BALTIMORE, MD, 21229"
-76.5301088,39.3418076,261917554,GREATER MARYLAND FIRST JURISDICTION CHURCH OF GOD IN CHRIST,4839 HAZELWOOD AVE,21206-2209,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21206,"4839 HAZELWOOD AVE, BALTIMORE, MD, 21206"
-76.48267899999999,39.343474,262045694,FAITH AND GRACE WORSHIP CENTER,8800 PHILADELPHIA RD,21237-4311,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21237,"8800 PHILADELPHIA RD, BALTIMORE, MD, 21237"
-76.41235,39.297395,262326450,DAYBREAK CHRISTIAN ASSEMBLY,2014 HACKBERRY RD,21221-1716,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21221,"2014 HACKBERRY RD, BALTIMORE, MD, 21221"
-76.5967709,39.29055530000001,262380983,INTERNATIONAL BIBLE WAY CHURCH OF JESUS CHRIST INC,27 S CAROLINE ST,21231-1702,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21231,"27 S CAROLINE ST, BALTIMORE, MD, 21231"
-76.67777149999999,39.3266361,262431013,LIBERTY GRACE CHURCH OF GOD,3400 COPLEY RD,21215-7131,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21215,"3400 COPLEY RD, BALTIMORE, MD, 21215"
-76.67262869999999,39.282692,262617444,VICTORY MINISTRIES OF CHRIST INC,240 S HILTON ST,21229-3760,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21229,"240 S HILTON ST, BALTIMORE, MD, 21229"
-76.5920649,39.3248076,262704748,WOMEN ALIVE MINISTRIES INC,1632 E 29TH ST,21218-3723,3,7000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21218,"1632 E 29TH ST, BALTIMORE, MD, 21218"
-76.439728,39.3511262,263968849,TEMPLE OF PRAISE AND DELIVERANCE CHURCH OF CHRIST,1115 ROSANDA CT,21220-3042,3,7100,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21220,"1115 ROSANDA CT, BALTIMORE, MD, 21220"
-76.6121893,39.2903848,264085375,FIRM FOUNDATION MINISTRY INC,PO BOX 19514,21206-0514,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21206,"PO BOX 19514, BALTIMORE, MD, 21206"
-76.6048041,39.3629548,264535055,NEW ISRAELITE CHURCH OF DELIVERANCE,806 E BELVEDERE AVE,21212-3721,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21212,"806 E BELVEDERE AVE, BALTIMORE, MD, 21212"
-76.6971774,39.2583479,264756909,MARA COMMUNITY CHURCH,4808 SHELBOURNE RD,21227-1313,3,7000,180241,79905,79905,X20,NA,X,"Religion-Related, Spiritual Development",21227,"4808 SHELBOURNE RD, BALTIMORE, MD, 21227"
-76.6651011,39.3386934,270186697,NEW CHRISTIAN BAPTIST FELLOWSHIP CHURCH INC,4303 PARK HEIGHTS AVE,21215-6724,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21215,"4303 PARK HEIGHTS AVE, BALTIMORE, MD, 21215"
-76.602712,39.323177,270627561,CHRISTWAY CHRISTIAN BAPTIST CHURCH,1141 FILLMORE ST,21218-4233,3,7120,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21218,"1141 FILLMORE ST, BALTIMORE, MD, 21218"
-76.5458304,39.3173543,270703136,PERFECT ORDER INC,5803 MORAVIA RD,21206-6133,3,7000,76125,58800,58800,X20,NA,X,"Religion-Related, Spiritual Development",21206,"5803 MORAVIA RD, BALTIMORE, MD, 21206"
-76.6551356,39.2849643,272505444,ANOINTED TRINITY CHURCH OF GRACE & TRUTH,132 WILLARD ST,21223-2145,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21223,"132 WILLARD ST, BALTIMORE, MD, 21223"
-76.6817382,39.3512278,272525596,ALL NATIONS WORSHIP ASSEMBLY BALTIMORE,5429 PARK HEIGHTS AVE,21215-4615,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21215,"5429 PARK HEIGHTS AVE, BALTIMORE, MD, 21215"
NA,NA,272817856,ACTION CHAPEL INTERNATIONAL BALTIMORE,6 AZAR CT,21227-1503,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21227,"6 AZAR CT, BALTIMORE, MD, 21227"
NA,NA,272911758,GODS WORD WILL AND WAY MINISTRIES INC,3306 E NORTHERN PKWY,21206-1622,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21206,"3306 E NORTHERN PKWY, BALTIMORE, MD, 21206"
NA,NA,273116001,ROAD TO DAMASCUS MINISTRIES,3413 POWHATAN AVENUE,21216-1379,3,1700,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21216,"3413 POWHATAN AVENUE, BALTIMORE, MD, 21216"
NA,NA,273600463,NEW BEGINNINGS CHRIST COMMUNITY CHURCH,1538-B NORTH PULASKI ST,21217-0000,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21217,"1538-B NORTH PULASKI ST, BALTIMORE, MD, 21217"
NA,NA,273819119,DIALOGUE INC,5906 PARK HEIGHTS AVE,21215-3631,3,1000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21215,"5906 PARK HEIGHTS AVE, BALTIMORE, MD, 21215"
NA,NA,274653997,BALM OF GILEAD OUTREACH MINISTRY,4437 BELAIR RD,21206-6337,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21206,"4437 BELAIR RD, BALTIMORE, MD, 21206"
NA,NA,275087443,PRAISE CATHEDRAL,101 S MOUNT ST,21223-2439,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21223,"101 S MOUNT ST, BALTIMORE, MD, 21223"
NA,NA,300119379,MINISTRIES OF JESUS CHRIST CHURCH,1214 N CURLEY ST,21213-3922,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21213,"1214 N CURLEY ST, BALTIMORE, MD, 21213"
NA,NA,300291075,VICTORIOUS LIFE WORSHIP CENTER MINISTRIES INC NFP,3502 W ROGERS AVE STE 8 # 9,21215-4749,3,1700,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21215,"3502 W ROGERS AVE STE 8 # 9, BALTIMORE, MD, 21215"
NA,NA,300737309,PHILEMON MINISTRY INC,PO BOX 3517,21214-0517,3,1000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21214,"PO BOX 3517, BALTIMORE, MD, 21214"
NA,NA,311618293,FIRST GREATER HARVEST CHURCH OF GOD APOSTOLIC INC,3710 THE ALAMEDA,21218-2115,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21218,"3710 THE ALAMEDA, BALTIMORE, MD, 21218"
NA,NA,311654318,BURRELLS SPIRITUAL PSYCHOLOGY MINISTRY INC,PO BOX 39131,21212-6131,3,1700,36529,75735,75735,X20,NA,X,"Religion-Related, Spiritual Development",21212,"PO BOX 39131, BALTIMORE, MD, 21212"
NA,NA,311663651,LIVING WORD CHRISTIAN CENTER AT LIBERTY ROAD,3346 DOLFIELD AVE,21215-7238,3,1200,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21215,"3346 DOLFIELD AVE, BALTIMORE, MD, 21215"
NA,NA,311740829,AFRICAN CHRISTIAN FELLOWSHIP BALTIMORE CHAPTER,22 CODY AVE,21234-1376,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21234,"22 CODY AVE, BALTIMORE, MD, 21234"
NA,NA,311758752,CHURCH OF THE LIVING WORD,6504 ARMSTRONG AVENUE,21215-2005,3,1700,1,2e3,2e3,X20,CHERRY THOMAS E MINISTER,X,"Religion-Related, Spiritual Development",21215,"6504 ARMSTRONG AVENUE, BALTIMORE, MD, 21215"
NA,NA,311775814,RAYS TEMPLE APOSTOLIC FAITH CHURCH,2216 DIVISION ST,21217-3326,3,1700,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21217,"2216 DIVISION ST, BALTIMORE, MD, 21217"
NA,NA,320096894,HAVEN OF REST SANCTUARY OF PRAISE INC,6307 PIONEER DR,21214-1019,3,7000,NA,NA,NA,X20,POWER OF DELIVERANCE INC,X,"Religion-Related, Spiritual Development",21214,"6307 PIONEER DR, BALTIMORE, MD, 21214"
NA,NA,342025859,GRACELAND BIBLE CHURCH & MINISTRIES,1710 TAYLOR AVE,21234-6110,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21234,"1710 TAYLOR AVE, BALTIMORE, MD, 21234"
NA,NA,352239149,GODS PERFECT WILL MINISTRIES INC,5418 CHANNING RD,21229-1004,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21229,"5418 CHANNING RD, BALTIMORE, MD, 21229"
NA,NA,352425014,CHURCH OF KINGDOM EMPOWERMENT INC,4414 WRENWOOD AVE,21212-4844,3,7000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21212,"4414 WRENWOOD AVE, BALTIMORE, MD, 21212"
NA,NA,352475134,ADULLAM MINISTRIES-RHEMA DECLARATION INCORPORATED,7107 OLIVER BEACH RD,21220-1149,3,7000,NA,NA,NA,X20,ADULLAM MINISTRIES RHEMA DECLARATIO,X,"Religion-Related, Spiritual Development",21220,"7107 OLIVER BEACH RD, BALTIMORE, MD, 21220"
NA,NA,364659368,PILLAR OF TRUTH CHRISTIAN COMMUNITY CHURCH,6102 SEFTON AVE,21214-1843,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21214,"6102 SEFTON AVE, BALTIMORE, MD, 21214"
NA,NA,371483778,MARK MEMORIAL TEMPLE OF PRAISE INC,3524 LYNNE HAVEN DR,21244-3661,3,1700,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21244,"3524 LYNNE HAVEN DR, BALTIMORE, MD, 21244"
NA,NA,383691842,GREATER BETH-EL MINISTRY INC,3900 DORCHESTER RD,21207-7520,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21207,"3900 DORCHESTER RD, BALTIMORE, MD, 21207"
NA,NA,412045306,FULL JOY CHRISTIAN MINISTRIES,4000 BROOKHILL RD,21215-2416,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21215,"4000 BROOKHILL RD, BALTIMORE, MD, 21215"
NA,NA,421534876,HOLY GROUND APOSTOLIC FAITH CHURCH INC,624 N CASTLE ST # 26,21205-2204,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21205,"624 N CASTLE ST # 26, BALTIMORE, MD, 21205"
NA,NA,421617723,FAITH HOPE AND CHARITY CHRISTIAN CENTER,1705 N SMALLWOOD ST,21216-3722,3,7100,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21216,"1705 N SMALLWOOD ST, BALTIMORE, MD, 21216"
NA,NA,431960786,HOLY TRINITY CHURCH,2100 VINE ST,21223-1554,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21223,"2100 VINE ST, BALTIMORE, MD, 21223"
NA,NA,432057424,KINGDOM FELLOWSHIP CATHEDRAL CHURCH,503 EVERGREEN ST,21223-1000,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21223,"503 EVERGREEN ST, BALTIMORE, MD, 21223"
NA,NA,450537021,EMMANUEL FAITH CENTER INC,4318 MISPILLION RD,21236-2974,3,1000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21236,"4318 MISPILLION RD, BALTIMORE, MD, 21236"
NA,NA,451257938,CITY HARBOR CHURCH,PO BOX 4704,21211-0704,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21211,"PO BOX 4704, BALTIMORE, MD, 21211"
NA,NA,451489804,NEW MOUNT ZION MINISTRIES,PO BOX 3334,21213-0334,3,1000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21213,"PO BOX 3334, BALTIMORE, MD, 21213"
NA,NA,452492334,THE WATCHMEN MINISTRY WORSHIP CENTE R,4734 HOMESDALE AVE,21206-6822,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21206,"4734 HOMESDALE AVE, BALTIMORE, MD, 21206"
NA,NA,452667135,LOVE WORKS MINISTRIES,3415 FALLSTAFF RD,21215-1724,3,1270,NA,NA,NA,X20,FIRST COUNSELING SERVICES,X,"Religion-Related, Spiritual Development",21215,"3415 FALLSTAFF RD, BALTIMORE, MD, 21215"
NA,NA,452732600,THROUGH YOU NEW LIFE HOPE AND FAITH MINISTRIES,5216 IVANHOE AVE,21212-4321,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21212,"5216 IVANHOE AVE, BALTIMORE, MD, 21212"
NA,NA,453343128,KINGDOM HARVEST DISCIPLESHIP MINISTRIES,5210 YORK RD,21212-4257,3,7000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21212,"5210 YORK RD, BALTIMORE, MD, 21212"
NA,NA,453364564,ARK CHRISTIAN COVENANT CHURCH INC,4305 KENSHAW AVE,21215-2212,3,7000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21215,"4305 KENSHAW AVE, BALTIMORE, MD, 21215"
NA,NA,454529632,IGLESIA PENTECOSTAL UNIDA HISPANA DE BALTIMORE INC,24 N DUNDALK AVE,21222-4221,3,2000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21222,"24 N DUNDALK AVE, BALTIMORE, MD, 21222"
NA,NA,454698064,HOPE MINISTRY,2021 WILKENS AVE,21223-3412,3,7000,0,0,0,X20,NA,X,"Religion-Related, Spiritual Development",21223,"2021 WILKENS AVE, BALTIMORE, MD, 21223"
NA,NA,455056079,NATION OF POWER KINGDOM CHURCH,3414 MENLO DR,21215-3828,3,7000,NA,NA,NA,X20,NATION OF POWER,X,"Religion-Related, Spiritual Development",21215,"3414 MENLO DR, BALTIMORE, MD, 21215"
NA,NA,455492219,MULTI-CULTURAL PRAYER MOVEMENT INC,6000 ERDMAN AVE,21205-3044,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21205,"6000 ERDMAN AVE, BALTIMORE, MD, 21205"
NA,NA,460673413,BETHLEHEM INC,1807 ALTO VISTA AVE,21207-5241,3,1700,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21207,"1807 ALTO VISTA AVE, BALTIMORE, MD, 21207"
NA,NA,460676152,ENCOURAGEMENT FOR THE SOUL MINISTRY,PO BOX 66058,21239-6058,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21239,"PO BOX 66058, BALTIMORE, MD, 21239"
NA,NA,461664299,DESTINY CHANGERS DELIVERANCE CENTER INC,PO BOX 424,21203-0424,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21203,"PO BOX 424, BALTIMORE, MD, 21203"
NA,NA,461727683,FOUNDRY CHRISTIAN CHURCH,841 E FORT AVE 228,21230-5117,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21230,"841 E FORT AVE 228, BALTIMORE, MD, 21230"
NA,NA,461865991,THE CHURCH ON THE BOULEVARD INC,2436 WASHINGTON BLVD,21230-1535,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21230,"2436 WASHINGTON BLVD, BALTIMORE, MD, 21230"
NA,NA,462102211,KINGDOM SHAKERS INTERNATIONAL DELIVERANCE MINISTRIES,4002 RIDGECROFT RD,21206-5030,3,7000,NA,NA,NA,X20,NA,X,"Religion-Related, Spiritual Development",21206,"4002 RIDGECROFT RD, BALTIMORE, MD, 21206"
